,Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
19906,19907,1.09,Premium,G,VVS2,59.5,61,8454,6.74,6.7,4
15728,15729,1.23,Premium,H,VS2,61.4,59,6291,6.85,6.87,4.21
15726,15727,1,Premium,G,VS1,62.3,58,6290,6.39,6.3,3.95
15724,15725,1.04,Premium,G,VS2,62.6,56,6290,6.44,6.41,4.02
31061,31062,0.27,Premium,E,VVS2,61.8,59,752,4.18,4.14,2.57
15722,15723,1,Premium,G,VS1,62.4,62,6290,6.37,6.33,3.96
31067,31068,0.33,Premium,G,VVS2,61,58,752,4.44,4.48,2.72
15718,15719,0.3,Premium,H,VS2,61.1,59,608,4.37,4.3,2.65
23509,23510,1.7,Premium,I,VS2,61.4,59,11519,7.6,7.68,4.69
31962,31963,0.43,Premium,H,I1,62,59,452,4.78,4.83,2.98
24748,24749,2,Premium,D,SI2,61.9,59,13098,8.02,8,4.98
24751,24752,1.79,Premium,I,VS1,62.6,59,13104,7.72,7.65,4.81
17968,17969,1.22,Premium,E,SI1,62.6,58,7262,6.78,6.8,4.25
27401,27402,2.01,Premium,G,VS2,61.4,58,17987,8.11,7.99,4.94
27402,27403,2.05,Premium,G,SI2,58.7,60,17988,8.4,8.32,4.91
17965,17966,1.25,Premium,E,SI1,60.9,59,7260,6.98,7.02,4.26
27407,27408,2.35,Premium,H,SI1,62.6,60,17999,8.42,8.38,5.26
27409,27410,2.09,Premium,F,SI2,61.7,59,18002,8.23,8.21,5.07
27410,27411,2.18,Premium,G,SI2,61.9,60,18003,8.29,8.24,5.12
27412,27413,2.25,Premium,D,SI2,60.4,59,18007,8.54,8.48,5.13
17962,17963,1,Premium,E,VS1,61.9,60,7260,6.41,6.44,3.98
17961,17962,1.5,Premium,J,SI1,61.7,59,7258,7.36,7.32,4.53
27416,27417,2.51,Premium,J,VS2,62.2,58,18020,8.73,8.67,5.41
17959,17960,1.2,Premium,G,VS2,59.6,58,7258,6.94,6.89,4.12
17958,17959,1.2,Premium,G,VS2,59.4,58,7258,6.91,6.85,4.09
26040,26041,1.5,Premium,D,VS2,61.8,60,15240,7.37,7.3,4.53
18641,18642,1.53,Premium,H,SI1,62,60,7608,7.31,7.27,4.55
26036,26037,0.32,Premium,G,VS1,61.7,58,645,4.38,4.41,2.71
26033,26034,0.32,Premium,G,VS1,59.2,59,645,4.45,4.47,2.64
18644,18645,1.51,Premium,E,SI2,62,62,7610,7.16,7.09,4.42
18646,18647,1.21,Premium,G,VS2,62.2,60,7611,6.79,6.75,4.21
18648,18649,1.03,Premium,E,VS1,61.5,58,7614,6.55,6.43,3.99
26021,26022,0.34,Premium,F,VS2,58.1,61,645,4.6,4.55,2.66
18653,18654,1.11,Premium,E,VS2,62.2,58,7619,6.61,6.64,4.12
18655,18656,1.3,Premium,I,IF,61.8,58,7621,6.95,7,4.31
26013,26014,0.35,Premium,D,SI1,60.9,58,644,4.52,4.55,2.76
18658,18659,1.11,Premium,F,VS1,60.7,59,7623,6.64,6.61,4.02
18659,18660,1.31,Premium,F,SI1,62.6,58,7625,6.98,7.02,4.38
18661,18662,1.06,Premium,G,VVS2,62.4,55,7627,6.54,6.5,4.07
27398,27399,2.03,Premium,H,VS2,62.6,59,17975,8.06,8.1,5.06
26008,26009,1.7,Premium,D,SI1,61.9,59,15238,7.64,7.61,4.72
17970,17971,1.5,Premium,I,SI2,62.2,62,7266,7.27,7.2,4.5
17973,17974,1.73,Premium,I,SI2,61.1,62,7270,7.64,7.54,4.64
17996,17997,1.19,Premium,H,VS1,62.4,59,7277,6.79,6.73,4.22
27346,27347,1.74,Premium,G,VS1,61.7,58,17904,7.78,7.69,4.77
27347,27348,1.74,Premium,G,VS1,62.4,58,17904,7.71,7.61,4.78
27348,27349,2.2,Premium,I,VS2,58.9,60,17905,8.63,8.52,5.05
26062,26063,1.77,Premium,E,VS2,61.6,58,15278,7.78,7.71,4.77
17993,17994,1.01,Premium,F,VS2,61.2,57.5,7277,6.43,6.45,3.94
27354,27355,2.57,Premium,D,SI2,58.9,58,17924,8.99,8.94,5.28
18627,18628,1.02,Premium,G,VVS2,62.6,59,7602,6.41,6.46,4.03
17992,17993,1.31,Premium,H,VS2,62.5,58,7277,6.97,6.94,4.35
18629,18630,1.02,Premium,G,VVS2,62.2,60,7602,6.39,6.43,3.99
27357,27358,2.16,Premium,I,SI1,58.5,60,17934,8.54,8.49,4.98
27359,27360,1.51,Premium,D,VS1,63,52,17936,7.37,7.3,4.62
27363,27364,0.28,Premium,E,VVS2,60.1,59,646,4.22,4.26,2.55
18633,18634,1.01,Premium,F,VS1,62.5,58,7602,6.42,6.37,4
26051,26052,1.51,Premium,F,VS2,59.1,60,15253,7.52,7.45,4.42
26049,26050,1.59,Premium,E,VS2,62.3,59,15249,7.43,7.38,4.61
17987,17988,1.14,Premium,F,VS2,62,59,7275,6.71,6.64,4.14
26047,26048,2.41,Premium,H,SI2,58.7,61,15248,8.85,8.76,5.17
18637,18638,1.2,Premium,G,VS2,61.4,60,7603,6.77,6.81,4.17
27367,27368,0.28,Premium,E,VVS1,61.3,60,646,4.18,4.21,2.57
18638,18639,1.46,Premium,H,SI2,61.4,59,7604,7.3,7.26,4.47
17983,17984,1.06,Premium,E,VS2,61.3,58,7275,6.52,6.56,4.01
17982,17983,1.2,Premium,E,SI1,60.9,57,7274,6.86,6.8,4.16
17981,17982,1.23,Premium,E,SI1,59.2,62,7274,7.05,7,4.16
27377,27378,0.35,Premium,H,SI1,61.3,55,647,4.58,4.55,2.8
27378,27379,0.35,Premium,H,SI1,62.4,58,647,4.54,4.47,2.81
27388,27389,0.41,Premium,J,VS1,62.1,58,647,4.75,4.79,2.96
27390,27391,2.02,Premium,E,SI2,58.2,60,17938,8.32,8.25,4.82
26007,26008,2.2,Premium,I,SI2,63,59,15238,8.22,8.19,5.17
26006,26007,2.12,Premium,I,SI2,60.6,59,15235,8.3,8.27,5.02
27421,27422,2.32,Premium,I,SI1,61.2,58,18026,8.57,8.52,5.23
25971,25972,1.51,Premium,G,VVS2,60.9,58,15164,7.38,7.42,4.51
17937,17938,1.61,Premium,J,SI2,62.2,59,7245,7.52,7.47,4.66
25969,25970,1.82,Premium,G,SI1,62.7,58,15162,7.75,7.68,4.84
25967,25968,1.5,Premium,F,VS1,62.3,58,15153,7.28,7.33,4.55
27459,27460,2.04,Premium,H,SI1,62.5,61,18115,8.08,8.04,5.04
27460,27461,2.04,Premium,H,SI1,63,58,18115,8.1,8.03,5.08
27461,27462,2.02,Premium,E,SI2,61,59,18117,8.18,8.12,4.97
18676,18677,1.5,Premium,H,SI1,61.4,56,7636,7.47,7.34,4.55
25965,25966,1.73,Premium,G,VS1,62.8,57,15151,7.72,7.57,4.8
25964,25965,2.53,Premium,H,SI2,61.1,57,15148,8.82,8.76,5.37
25963,25964,2.01,Premium,G,SI2,62.3,60,15147,8.04,7.97,4.99
27465,27466,2.12,Premium,E,SI2,58.3,59,18120,8.48,8.41,4.92
18679,18680,1.08,Premium,F,VS2,62.1,59,7637,6.59,6.54,4.08
17936,17937,1.05,Premium,F,VS2,62.3,59,7244,6.5,6.46,4.04
17935,17936,1,Premium,F,VS1,62.6,58,7244,6.4,6.37,4
18680,18681,1.55,Premium,J,SI1,62.5,58,7638,7.4,7.36,4.61
25955,25956,2.01,Premium,F,SI1,63,59,15134,7.99,7.89,5
18686,18687,1.02,Premium,D,VS2,62.5,58,7643,6.4,6.37,3.99
27474,27475,2.03,Premium,H,VS2,62.6,59,18139,8.1,8.06,5.06
27475,27476,2.03,Premium,H,VS2,62.1,56,18139,8.2,8.12,5.07
27476,27477,2.23,Premium,I,VS2,61.2,58,18149,8.43,8.36,5.14
18687,18688,1,Premium,G,VVS1,61.3,62,7644,6.37,6.35,3.9
18688,18689,1.5,Premium,F,SI2,58.5,60,7644,7.52,7.48,4.39
18689,18690,1.5,Premium,F,SI2,58.5,60,7644,7.52,7.48,4.39
27481,27482,2.12,Premium,G,SI2,62.6,59,18164,8.18,8.12,5.1
27482,27483,2.03,Premium,G,VS2,60.9,59,18166,8.17,8.14,4.97
25946,25947,1.59,Premium,E,VS2,62.3,59,15111,7.38,7.43,4.61
25974,25975,2.19,Premium,I,SI2,60.8,60,15169,8.38,8.34,5.08
25975,25976,2.19,Premium,I,SI2,62.5,58,15169,8.31,8.26,5.18
25977,25978,2.1,Premium,G,SI2,62.6,56,15175,8.2,8.16,5.12
27451,27452,2.04,Premium,H,VS1,60.7,61,18104,8.18,8.1,4.94
26003,26004,1.02,Premium,D,IF,61.5,60,15231,6.45,6.52,3.99
18664,18665,1.34,Premium,H,VS2,62.3,60,7630,7.05,7.02,4.38
25999,26000,4.01,Premium,J,I1,62.5,62,15223,10.02,9.94,6.24
17953,17954,1.21,Premium,F,SI1,61.6,59,7257,6.82,6.79,4.19
27427,27428,2.11,Premium,E,SI2,62.4,61,18034,8.19,8.1,5.08
27428,27429,2.25,Premium,I,SI1,60.1,60,18034,8.55,8.51,5.13
27429,27430,2.25,Premium,H,SI2,62.8,59,18034,0,0,0
25998,25999,4.01,Premium,I,I1,61,61,15223,10.14,10.1,6.17
17951,17952,1.55,Premium,I,SI2,61.5,58,7256,7.39,7.46,4.57
27433,27434,2.28,Premium,H,SI2,62.1,59,18055,8.44,8.4,5.23
18665,18666,1.54,Premium,I,SI2,61.2,58,7631,7.51,7.43,4.57
17947,17948,1.51,Premium,J,SI1,60.6,57,7255,7.46,7.38,4.5
25995,25996,2.04,Premium,G,SI1,60.7,62,15217,8.3,8.15,4.96
26070,26071,2.05,Premium,G,SI1,61.6,59,15291,8.2,8.16,5.04
25994,25995,1.53,Premium,F,VS1,60.3,58,15217,7.51,7.48,4.52
27439,27440,2.04,Premium,F,SI2,60.2,58,18066,8.17,8.24,4.94
25990,25991,2.2,Premium,J,VS1,61.7,59,15201,8.34,8.3,5.13
25989,25990,2.11,Premium,D,SI2,58.7,60,15198,8.45,8.41,4.95
18668,18669,1.04,Premium,F,VS1,59.4,60,7632,6.58,6.56,3.9
25984,25985,1.62,Premium,G,VS1,59.4,58,15188,7.74,7.68,4.58
17943,17944,1.7,Premium,I,SI2,59.4,59,7250,7.83,7.75,4.63
25981,25982,2.01,Premium,J,VS1,60.1,59,15185,8.25,8.18,4.94
27446,27447,2.01,Premium,G,SI1,61.8,60,18077,7.99,8.04,4.95
25980,25981,1.54,Premium,E,VS2,60.8,58,15185,7.39,7.44,4.51
17939,17940,1.25,Premium,H,VS2,60.4,59,7246,6.92,6.96,4.19
25979,25980,2.22,Premium,I,SI2,62.9,59,15184,8.24,8.2,5.17
25978,25979,1.54,Premium,E,VS2,62.7,58,15178,7.33,7.37,4.61
27450,27451,1.51,Premium,F,IF,60.5,61,18102,7.5,7.4,4.45
25993,25994,2,Premium,J,VVS2,63,59,15214,8,7.97,5.03
17929,17930,1.01,Premium,E,VS2,59.3,58,7240,6.53,6.49,3.86
26071,26072,2.05,Premium,G,SI1,61.6,59,15291,8.2,8.16,5.04
26075,26076,1.51,Premium,G,VVS2,60.9,58,15303,7.42,7.38,4.51
27236,27237,2.1,Premium,J,VVS1,61.3,58,17606,8.29,8.24,5.07
27238,27239,2.48,Premium,I,SI2,63,62,17607,8.62,8.58,5.42
26137,26138,2.26,Premium,H,SI2,61.3,60,15428,8.5,8.43,5.19
26136,26137,1.61,Premium,F,VS2,62.3,59,15426,7.53,7.47,4.67
18596,18597,1.12,Premium,D,VS2,63,57,7587,6.62,6.55,4.15
27241,27242,1.74,Premium,G,VS2,61,58,17614,7.77,7.75,4.73
18043,18044,0.35,Premium,E,SI1,61.2,58,614,4.53,4.59,2.79
26132,26133,1.51,Premium,G,VVS1,62.2,58,15420,7.33,7.3,4.55
27243,27244,2.08,Premium,H,SI1,62.6,59,17617,8.1,8.13,5.08
27244,27245,2.2,Premium,H,SI2,62.7,58,17634,8.33,8.27,5.2
18597,18598,1.09,Premium,F,VS1,61.3,60,7588,6.67,6.61,4.07
26130,26131,2.14,Premium,I,VS2,59.3,59,15418,8.39,8.43,5
27245,27246,2.05,Premium,I,VS1,60.6,60,17640,8.21,8.18,4.97
27246,27247,2.39,Premium,I,VS1,61.2,60,17642,8.63,8.6,5.27
18042,18043,0.35,Premium,E,SI1,59.7,60,614,4.53,4.58,2.72
27248,27249,2.06,Premium,G,SI2,62.7,58,17650,8.12,8.09,5.08
26129,26130,2.75,Premium,H,SI2,60.5,61,15415,8.99,8.97,5.48
18598,18599,1,Premium,E,VS1,61.1,60,7588,6.43,6.41,3.92
27252,27253,1.34,Premium,E,IF,61.8,58,17663,7.15,7.08,4.4
27253,27254,2.29,Premium,H,SI2,62.5,58,17666,8.43,8.37,5.25
27254,27255,1.5,Premium,E,VVS2,58.7,61,17667,7.49,7.36,4.36
26127,26128,2.28,Premium,H,SI2,62.5,58,15413,8.39,8.33,5.23
27256,27257,2.28,Premium,I,SI1,61.6,58,17673,8.43,8.46,5.2
27257,27258,2.14,Premium,G,SI2,60.4,59,17673,8.38,8.32,5.04
27258,27259,2,Premium,D,SI2,61.6,59,17674,8.09,8.2,5.02
26125,26126,1.52,Premium,G,VVS2,62.9,59,15404,7.29,7.25,4.57
26124,26125,2.04,Premium,E,SI2,62.7,60,15398,8.04,8,5.03
27235,27236,1.72,Premium,G,VS1,59.4,60,17605,7.82,7.86,4.66
26123,26124,2.25,Premium,I,SI1,61.3,58,15397,8.52,8.42,0
18048,18049,0.35,Premium,E,SI1,60.8,60,614,4.51,4.57,2.76
27228,27229,2.01,Premium,I,VS2,61.1,60,17592,8.12,8.06,4.94
27191,27192,2.02,Premium,H,SI1,61.1,60,17489,8.19,8.11,4.98
26165,26166,2.06,Premium,I,SI1,60.8,60,15494,8.25,8.16,4.99
27192,27193,1.7,Premium,G,VS1,61.2,57,17492,7.73,7.64,4.7
27194,27195,1.31,Premium,D,VVS1,62.8,55,17496,7.01,6.95,4.38
26161,26162,2,Premium,G,SI2,60.1,62,15485,8.07,8,4.83
26160,26161,1.5,Premium,F,VS1,59.6,60,15478,7.49,7.41,4.44
26158,26159,2.01,Premium,I,VS1,61.5,62,15475,8.07,7.94,4.92
27199,27200,2.14,Premium,G,SI2,60.4,59,17513,8.32,8.38,5.04
27201,27202,1.51,Premium,D,VS1,62.9,54,17515,7.29,7.22,4.56
18061,18062,1.51,Premium,I,SI2,58.7,59,7292,7.53,7.49,4.41
27203,27204,2.05,Premium,H,SI1,60.2,58,17521,8.25,8.22,4.96
27204,27205,2.52,Premium,H,SI2,62.4,57,17522,8.72,8.66,5.43
18060,18061,1.51,Premium,I,SI2,62.6,59,7292,7.31,7.28,4.57
27206,27207,2.21,Premium,G,SI2,62.4,60,17525,8.34,8.29,5.19
18059,18060,0.36,Premium,F,SI1,61.1,60,616,4.62,4.57,2.81
27211,27212,1.97,Premium,H,VS2,62.9,59,17535,8.01,7.9,5
27212,27213,2.29,Premium,H,VS2,61.6,60,17539,8.45,8.43,5.2
26153,26154,2.18,Premium,J,VS2,60.1,58,15465,8.46,8.41,5.07
27215,27216,1.59,Premium,E,VS1,61.2,58,17552,7.58,7.49,4.61
27217,27218,2.19,Premium,H,SI2,61.7,58,17554,8.38,8.28,5.14
26151,26152,1.59,Premium,F,VS2,60.2,60,15461,7.59,7.62,4.58
26150,26151,1.78,Premium,H,VS1,60.2,59,15460,7.83,7.96,4.75
27222,27223,2,Premium,I,VS2,62.5,57,17574,8.01,7.92,4.98
27223,27224,2.02,Premium,G,SI1,61.8,58,17579,8.16,8.1,4.94
26147,26148,2,Premium,H,SI2,60.7,60,15451,8.11,8.07,4.91
26146,26147,2,Premium,H,SI2,59.7,61,15451,8.2,8.15,4.88
27227,27228,2.53,Premium,H,SI2,59.6,59,17591,8.9,8.82,5.29
18590,18591,1.51,Premium,G,SI1,61.3,61,7585,7.41,7.34,4.52
27263,27264,2.01,Premium,H,SI1,62.7,59,17688,8.03,8.08,5.05
26121,26122,2.01,Premium,H,VS2,62.6,58,15395,8.03,7.94,5
26119,26120,1.75,Premium,E,SI1,60.3,61,15394,7.82,7.74,4.69
27312,27313,2.02,Premium,E,SI2,59.8,58,17825,8.2,8.16,4.89
27313,27314,2.01,Premium,I,VS2,60.3,58,17826,8.22,8.16,4.94
18013,18014,1.01,Premium,E,VS2,59.2,59,7287,6.67,6.6,3.93
27315,27316,2,Premium,D,SI2,61.6,59,17835,8.2,8.09,5.02
26097,26098,2.09,Premium,I,SI1,60.8,59,15339,8.28,8.24,5.02
26095,26096,1.5,Premium,F,VS1,59.6,60,15338,7.41,7.49,4.44
27318,27319,2.09,Premium,F,SI2,61.7,59,17840,8.21,8.23,5.07
27319,27320,2.18,Premium,G,SI2,61.9,60,17841,8.24,8.29,5.12
27320,27321,2.01,Premium,H,SI1,62.7,59,17849,8.08,8.03,5.05
27322,27323,2.01,Premium,H,SI1,61.1,60,17849,8.15,8.11,4.97
27323,27324,2.01,Premium,H,SI1,61.3,59,17849,8.16,8.08,4.98
18009,18010,1.22,Premium,H,VS1,58.9,59,7283,7.02,6.96,4.12
18006,18007,1.2,Premium,F,SI1,60.1,59,7282,6.92,6.85,4.14
18614,18615,1.58,Premium,J,VVS2,61,58,7592,7.56,7.49,4.59
26089,26090,1.54,Premium,E,VS2,60.8,58,15323,7.44,7.39,4.51
26088,26089,2.31,Premium,J,SI1,61.1,60,15323,8.58,8.51,5.22
26087,26088,2.03,Premium,G,SI1,61.9,59,15322,8.14,8.09,5.02
26086,26087,2.08,Premium,I,SI2,61.2,58,15321,8.24,8.16,5.02
27335,27336,2.16,Premium,J,VVS1,61.5,58,17891,8.36,8.26,5.11
26085,26086,2.41,Premium,J,VS1,61.1,60,15320,8.66,8.6,5.27
18615,18616,1.07,Premium,G,VVS2,61.6,57,7593,6.59,6.55,4.05
26083,26084,1.54,Premium,E,VS2,62.7,58,15316,7.37,7.33,4.61
26081,26082,2,Premium,H,SI2,60.7,60,15312,8.07,8.11,4.91
27336,27337,2.28,Premium,H,SI2,62.1,59,17892,8.4,8.44,5.23
18002,18003,1.06,Premium,D,VS2,59.6,60,7280,6.71,6.68,3.99
18001,18002,1,Premium,D,VS1,61,58,7280,6.46,6.42,3.93
27339,27340,2.02,Premium,I,VS2,59,59,17893,8.34,8.27,4.9
18014,18015,1.54,Premium,G,SI2,61.6,58,7287,7.45,7.3,4.57
18611,18612,1.36,Premium,I,VS1,62,59,7592,7.1,7.06,4.39
27309,27310,2.11,Premium,G,SI1,61.6,59,17816,8.24,8.19,5.06
27306,27307,2.09,Premium,H,SI2,60.6,59,17805,8.27,8.22,5
27266,27267,2.02,Premium,G,SI1,62.8,60,17692,8.02,7.96,5.02
18036,18037,0.35,Premium,H,VS1,61.3,59,614,4.54,4.57,2.79
27271,27272,2.21,Premium,I,SI1,61.1,59,17714,8.42,8.37,5.13
27273,27274,2,Premium,I,VS2,61.8,56,17716,8.11,8.04,4.99
27274,27275,1.52,Premium,D,VS1,61,59,17723,7.48,7.53,4.5
26116,26117,2.06,Premium,I,VS1,58.4,55,15393,8.42,8.35,4.9
18033,18034,0.35,Premium,H,VS1,62.6,59,614,4.45,4.5,2.8
18032,18033,0.35,Premium,E,SI1,61.1,59,614,4.5,4.56,2.77
18031,18032,0.35,Premium,H,VS1,61.7,59,614,4.51,4.53,2.79
27279,27280,2.14,Premium,F,SI2,58.2,61,17742,8.5,8.45,4.93
26114,26115,2.07,Premium,I,SI1,59.4,61,15392,8.35,8.31,4.95
27280,27281,2.01,Premium,F,SI2,61.3,61,17746,8.02,7.96,4.9
26110,26111,2.01,Premium,I,VS2,62.1,59,15379,7.98,8.06,4.98
26072,26073,1.5,Premium,F,VS1,62.3,58,15291,7.33,7.28,4.55
27287,27288,2,Premium,E,SI2,62.2,56,17760,8.14,8.06,5.04
18607,18608,1.54,Premium,J,SI1,61.2,59,7589,7.45,7.41,4.55
26107,26108,2.24,Premium,I,SI2,61.9,58,15375,8.29,8.36,5.15
27292,27293,2,Premium,H,SI1,62.6,56,17760,8.01,7.96,5
27294,27295,1.72,Premium,G,VS1,59.4,60,17765,7.86,7.82,4.66
27295,27296,1.71,Premium,F,VS2,61.4,60,17766,7.72,7.62,4.71
18608,18609,1,Premium,G,VVS2,59.5,61,7589,6.46,6.42,3.83
26105,26106,1.02,Premium,D,IF,61.5,60,15370,6.52,6.45,3.99
26104,26105,2.29,Premium,G,SI2,62.4,60,15366,8.41,8.36,5.23
27297,27298,1.55,Premium,D,VS1,59.7,60,17773,7.62,7.56,4.53
27298,27299,2.05,Premium,D,SI1,60.4,58,17776,8.26,8.16,4.96
27299,27300,2.08,Premium,H,SI1,62.6,59,17778,8.13,8.1,5.08
26102,26103,1.53,Premium,G,VVS2,62.5,60,15365,7.31,7.34,4.58
27304,27305,2.03,Premium,F,SI1,61.3,59,17803,8.15,8.22,5.02
18025,18026,1.5,Premium,H,SI2,62.3,59,7291,7.27,7.21,4.52
26167,26168,2.02,Premium,G,SI2,61,58,15498,8.15,8.22,4.99
17928,17929,1.01,Premium,E,VS2,58,61,7240,6.53,6.5,3.94
25945,25946,2.13,Premium,J,VS2,59.6,59,15110,8.43,8.37,5.01
27714,27715,0.36,Premium,E,SI2,61.5,58,648,4.61,4.56,2.82
25820,25821,1.21,Premium,D,VVS2,61.1,59,14841,6.9,6.89,4.21
25818,25819,2.37,Premium,I,VS2,61.6,56,14837,8.7,8.6,5.33
18744,18745,1.24,Premium,G,VS1,62,59,7660,6.88,6.92,4.28
25816,25817,1.61,Premium,F,VS2,61.6,61,14833,7.54,7.47,4.62
25814,25815,1.62,Premium,F,VS2,61.1,60,14826,7.56,7.57,4.62
27715,27716,0.36,Premium,E,SI2,60.6,59,648,4.61,4.57,2.78
27716,27717,0.36,Premium,E,SI2,62.6,57,648,4.54,4.5,2.83
27718,27719,0.32,Premium,I,VS1,59.8,60,648,4.46,4.44,2.66
25811,25812,1.51,Premium,F,VS2,61.6,58,14817,7.35,7.32,4.52
27719,27720,0.32,Premium,I,VS1,61,60,648,4.47,4.42,2.71
25805,25806,2.06,Premium,I,SI2,61.8,58,14803,8.22,8.11,5.05
27721,27722,1.94,Premium,F,SI1,62.6,58,18735,7.91,7.87,4.94
17785,17786,1,Premium,G,VS1,59.7,59,7164,6.57,6.5,3.9
27725,27726,2.01,Premium,G,SI1,60.3,59,18741,8.23,8.15,4.94
27726,27727,2.36,Premium,H,SI2,59.4,58,18745,8.69,8.75,5.18
18747,18748,1.2,Premium,G,VS2,61.6,59,7661,6.85,6.81,4.21
17784,17785,1.32,Premium,H,SI1,61.5,61,7163,7.05,6.97,4.31
17782,17783,1.24,Premium,F,SI1,61.6,59,7162,6.94,6.89,4.26
27731,27732,2.55,Premium,I,VS1,61.8,62,18766,8.7,8.65,5.36
17779,17780,1.51,Premium,I,SI2,62.6,59,7162,7.28,7.31,4.57
17778,17779,1.55,Premium,E,SI2,58.5,57,7161,7.66,7.57,4.46
27737,27738,2.05,Premium,F,SI2,60.2,59,18784,8.28,8.33,5
27740,27741,1.71,Premium,F,VS2,62.3,59,18791,7.57,7.53,4.7
27742,27743,2.04,Premium,H,SI1,58.1,60,18795,8.37,8.28,4.84
27743,27744,2,Premium,I,VS1,60.8,59,18795,8.13,8.02,4.91
27744,27745,2.29,Premium,I,SI1,61.8,59,18797,8.52,8.45,5.24
27712,27713,0.36,Premium,H,SI1,63,55,648,4.54,4.51,2.85
27749,27750,2.29,Premium,I,VS2,60.8,60,18823,8.5,8.47,5.16
27711,27712,0.36,Premium,I,VS2,62.7,59,648,4.58,4.54,2.86
17789,17790,1,Premium,E,VS2,61.3,58,7168,6.41,6.38,3.92
27670,27671,2.03,Premium,G,VS2,59.6,60,18680,8.27,8.21,4.91
25838,25839,2.04,Premium,H,SI1,58,59,14888,8.4,8.27,4.83
27674,27675,2.43,Premium,J,VS2,62.2,57,18692,8.63,8.54,5.34
17815,17816,1.11,Premium,F,VS2,61.3,56,7179,6.68,6.63,4.08
27679,27680,3.51,Premium,J,VS2,62.5,59,18701,9.66,9.63,6.03
27680,27681,2.01,Premium,G,SI2,61.2,57.2,18705,8.08,8.14,4.97
27681,27682,2.22,Premium,J,VS1,60,60,18706,8.49,8.43,5.08
25837,25838,1.71,Premium,E,SI1,59.1,58,14882,7.76,7.8,4.6
27684,27685,3.01,Premium,J,SI2,60.7,59,18710,9.35,9.22,5.64
27685,27686,3.01,Premium,J,SI2,59.7,58,18710,9.41,9.32,5.59
27686,27687,2.18,Premium,F,SI1,61.2,60,18717,8.38,8.3,5.1
18736,18737,1.58,Premium,J,SI1,59.8,58,7654,7.61,7.57,4.54
27687,27688,1.7,Premium,G,VVS2,59.8,59,18718,7.7,7.75,4.62
27689,27690,1.72,Premium,G,VVS2,61.8,60,18730,7.65,7.68,4.74
25835,25836,2.23,Premium,J,VS2,61,58,14867,8.39,8.36,5.11
25834,25835,1.71,Premium,H,VVS2,61.4,59,14866,7.77,7.67,4.74
25833,25834,2.06,Premium,H,SI1,62.4,59,14863,8.11,8.07,5.05
25829,25830,1.58,Premium,G,VVS2,62.4,56,14855,7.5,7.4,4.65
17800,17801,1.04,Premium,E,VS2,61.1,59,7175,6.56,6.54,4
18740,18741,1.55,Premium,I,VS2,61.3,58,7656,7.48,7.44,4.57
25826,25827,1.51,Premium,E,VS2,62.2,59,14844,7.4,7.36,4.59
25825,25826,1.51,Premium,E,VS2,62.6,60,14844,7.28,7.22,4.54
25824,25825,1.51,Premium,E,VS2,60.7,60,14844,7.46,7.37,4.5
17792,17793,1.33,Premium,H,SI1,61.9,58,7171,6.98,7.04,4.34
27706,27707,0.36,Premium,I,VS2,61.6,58,648,4.57,4.52,2.8
17791,17792,1,Premium,F,VS2,60.7,57,7168,6.5,6.45,3.93
17790,17791,1,Premium,E,VS2,63,58,7168,6.25,6.22,3.93
27710,27711,0.32,Premium,H,VS2,61.9,58,648,4.39,4.37,2.71
25799,25800,2.02,Premium,F,SI2,61.5,60,14790,8.15,8.05,4.98
27751,27752,0.32,Premium,I,VS1,62.6,58,648,4.4,4.38,2.75
25798,25799,1.5,Premium,E,VS2,61.8,59,14790,7.31,7.38,4.54
27789,27790,0.37,Premium,E,SI1,59.3,58,649,4.73,4.75,2.81
25777,25778,1.5,Premium,E,VS2,61.9,57,14745,7.38,7.31,4.55
27791,27792,0.37,Premium,G,VS2,61.3,60,649,4.6,4.63,2.83
18762,18763,1.07,Premium,E,VS2,59.3,56,7670,6.71,6.69,3.97
18765,18766,1.7,Premium,H,SI2,62.1,56,7673,7.66,7.55,4.72
27795,27796,0.37,Premium,G,VS2,59.3,60,649,4.67,4.71,2.78
27797,27798,0.37,Premium,G,VS2,60.1,59,649,4.64,4.68,2.8
25769,25770,1.71,Premium,H,VVS2,61.4,59,14731,7.67,7.77,4.74
25768,25769,2.43,Premium,I,SI2,62.2,60,14727,8.59,8.53,5.33
27800,27801,0.37,Premium,H,VS1,60.9,60,649,4.6,4.63,2.81
18767,18768,1.35,Premium,H,SI1,62.4,58,7673,7.03,6.95,4.36
27803,27804,0.37,Premium,G,VS2,61.2,60,649,4.58,4.63,2.82
18769,18770,1.32,Premium,G,SI1,60.6,58,7676,7.12,7.06,4.3
17746,17747,1.51,Premium,G,SI2,62.7,57,7145,7.33,7.29,4.58
25763,25764,1.5,Premium,F,VS2,61.5,58,14719,7.34,7.32,4.51
17744,17745,1.56,Premium,J,VS1,61.3,59,7144,7.54,7.49,4.61
25762,25763,2.54,Premium,H,SI2,61.3,58,14717,8.8,8.7,5.36
17741,17742,1.21,Premium,H,VS2,61,58,7142,6.9,6.83,4.19
25759,25760,2.33,Premium,J,SI1,59.9,59,14711,8.7,8.65,5.2
25758,25759,1.51,Premium,E,VS2,60.7,60,14709,7.37,7.46,4.5
