,Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
51525,51526,0.7,Premium,E,SI1,61.3,58.0,2386,5.71,5.84,3.54
51526,51527,0.7,Good,E,SI1,63.6,62.0,2386,5.57,5.6,3.55
51527,51528,0.7,Very Good,E,SI1,62.9,56.0,2386,5.57,5.65,3.53
51528,51529,0.83,Ideal,F,SI2,59.5,57.0,2386,6.13,6.1,3.64
51529,51530,0.78,Ideal,F,SI2,60.6,55.0,2386,6.0,5.99,3.63
51530,51531,0.71,Premium,I,VVS2,61.4,56.0,2386,5.79,5.75,3.54
51531,51532,0.71,Premium,G,SI1,61.3,57.0,2386,5.74,5.72,3.51
51532,51533,0.71,Ideal,G,SI1,62.4,56.0,2386,5.74,5.71,3.57
51533,51534,0.7,Premium,G,SI1,63.0,56.0,2386,5.68,5.65,3.57
51534,51535,0.7,Ideal,I,VVS1,62.8,56.3,2386,5.65,5.69,3.56
51535,51536,0.81,Ideal,I,SI2,61.7,59.0,2386,5.92,6.0,3.68
51536,51537,0.71,Ideal,F,SI2,61.6,57.0,2386,5.72,5.75,3.53
51537,51538,0.71,Premium,G,SI1,61.2,61.0,2386,5.71,5.66,3.48
51538,51539,0.71,Ideal,G,SI1,62.2,56.0,2386,5.75,5.69,3.56
51539,51540,0.71,Premium,G,SI1,61.7,58.0,2386,5.74,5.71,3.53
51540,51541,0.71,Ideal,G,SI1,61.4,57.0,2386,5.76,5.71,3.52
51541,51542,0.78,Good,G,SI1,63.9,64.0,2386,5.82,5.7,3.68
51542,51543,0.83,Premium,G,SI2,62.9,57.0,2386,5.99,5.96,3.76
51543,51544,0.83,Fair,G,SI2,64.4,57.0,2386,5.93,5.86,3.8
51544,51545,0.71,Premium,E,SI2,62.2,57.0,2386,5.74,5.68,3.55
51545,51546,0.71,Ideal,I,VVS2,62.2,54.0,2387,5.7,5.75,3.56
51546,51547,0.71,Ideal,I,VVS2,62.0,54.0,2387,5.72,5.76,3.56
51547,51548,0.78,Premium,I,SI1,61.9,58.0,2387,5.93,5.87,3.65
51548,51549,0.51,Premium,D,VVS2,62.4,59.0,2387,5.13,5.06,3.18
51549,51550,0.52,Ideal,G,VVS1,60.6,57.0,2387,5.21,5.26,3.17
51550,51551,0.71,Ideal,G,SI2,61.3,55.0,2387,5.76,5.79,3.54
51551,51552,0.52,Ideal,G,IF,61.7,56.0,2387,5.19,5.15,3.19
51552,51553,0.65,Premium,D,VS1,59.4,62.0,2387,5.72,5.66,3.38
51553,51554,1.02,Premium,G,I1,61.3,57.0,2387,6.47,6.35,3.93
51554,51555,0.51,Premium,D,VVS2,60.8,60.0,2387,5.23,5.14,3.15
51555,51556,0.73,Good,E,SI2,63.3,57.0,2388,5.69,5.72,3.61
51556,51557,0.71,Ideal,E,SI2,59.3,56.0,2388,5.89,5.84,3.48
51557,51558,0.52,Ideal,F,VVS1,62.0,54.0,2388,5.16,5.19,3.2
51558,51559,0.7,Good,D,SI2,63.7,58.0,2388,5.64,5.6,3.58
51559,51560,0.71,Premium,G,SI1,62.0,60.0,2388,5.68,5.64,3.51
51560,51561,0.7,Very Good,I,VVS1,58.8,61.0,2389,5.78,5.82,3.41
51561,51562,0.7,Very Good,H,VS1,62.8,58.0,2389,5.59,5.69,3.54
51562,51563,0.79,Premium,G,SI1,61.7,60.0,2389,5.93,5.91,3.65
51563,51564,0.76,Ideal,G,SI2,62.1,59.0,2389,5.81,5.84,3.62
51564,51565,0.62,Premium,H,IF,58.9,58.0,2389,5.65,5.58,3.31
51565,51566,0.7,Very Good,I,VVS1,61.6,58.0,2390,5.69,5.71,3.51
51566,51567,0.7,Good,I,VS1,63.1,57.0,2390,5.59,5.67,3.55
51567,51568,0.7,Good,F,SI2,64.1,59.0,2390,5.53,5.58,3.56
51568,51569,0.7,Ideal,I,VS2,62.3,54.0,2390,5.67,5.72,3.55
51569,51570,0.7,Ideal,I,VS2,62.5,54.0,2390,5.68,5.71,3.56
51570,51571,0.71,Good,E,SI2,62.2,56.0,2390,5.63,5.66,3.51
51571,51572,0.91,Fair,J,SI1,66.3,56.0,2390,5.92,5.99,3.95
51572,51573,0.63,Premium,G,VS2,60.4,58.0,2391,5.6,5.59,3.38
51573,51574,0.74,Very Good,E,SI2,61.8,60.0,2391,5.78,5.8,3.58
51574,51575,0.54,Premium,F,IF,61.9,60.0,2391,5.26,5.21,3.24
51575,51576,0.77,Premium,G,SI2,61.9,59.0,2391,5.88,5.84,3.63
51576,51577,0.54,Good,E,VVS2,57.5,61.0,2391,5.47,5.39,3.12
51577,51578,0.77,Very Good,I,VS2,63.1,58.0,2391,5.86,5.7,3.65
51578,51579,0.65,Ideal,D,VS2,62.7,57.0,2392,5.56,5.5,3.47
51579,51580,0.61,Premium,F,VVS2,59.7,58.0,2392,5.56,5.53,3.31
51580,51581,1.03,Premium,J,I1,62.8,55.0,2392,6.43,6.41,4.03
51581,51582,0.72,Very Good,I,VS2,63.3,57.0,2393,5.66,5.72,3.6
51582,51583,0.73,Very Good,H,SI1,59.5,58.0,2393,5.85,5.91,3.5
51583,51584,0.6,Premium,E,VVS2,62.4,61.0,2393,5.36,5.31,3.33
51584,51585,0.52,Ideal,F,IF,61.7,56.0,2393,5.16,5.18,3.19
51585,51586,0.73,Premium,I,VS1,60.3,58.0,2393,5.87,5.83,3.53
51586,51587,0.73,Premium,F,SI2,59.5,62.0,2393,5.89,5.84,3.49
51587,51588,0.75,Ideal,F,SI2,62.6,55.0,2393,5.86,5.81,3.65
51588,51589,0.73,Premium,F,SI2,58.3,58.0,2393,5.95,5.91,3.46
51589,51590,0.72,Ideal,H,SI2,61.3,56.0,2393,5.77,5.75,3.53
51590,51591,0.73,Premium,I,VS1,61.2,59.0,2393,5.84,5.82,3.57
51591,51592,0.77,Good,H,SI1,63.0,65.0,2393,5.82,5.74,3.64
51592,51593,0.7,Very Good,H,VS1,61.5,58.0,2394,5.66,5.72,3.5
51593,51594,0.7,Very Good,I,VVS2,62.4,61.0,2394,5.6,5.75,3.54
51594,51595,0.7,Good,E,VS2,63.0,61.0,2394,5.51,5.64,3.51
51595,51596,0.7,Premium,G,SI1,61.4,60.0,2394,5.69,5.74,3.51
51596,51597,0.7,Ideal,G,SI1,60.9,57.0,2394,5.77,5.79,3.52
51597,51598,0.7,Good,I,VVS2,63.4,59.0,2394,5.57,5.6,3.54
51598,51599,0.7,Good,I,VVS2,63.3,55.0,2394,5.61,5.67,3.57
51599,51600,0.7,Good,E,VS2,64.2,60.0,2394,5.58,5.64,3.6
51600,51601,0.7,Good,H,VS2,63.4,60.0,2394,5.59,5.61,3.55
51601,51602,0.7,Premium,H,VS2,60.7,59.0,2394,5.66,5.68,3.44
51602,51603,0.7,Premium,E,SI1,59.7,60.0,2394,5.81,5.79,3.46
51603,51604,0.7,Good,H,SI1,63.7,57.0,2394,5.58,5.57,3.55
51604,51605,0.7,Very Good,I,VS1,63.2,55.0,2394,5.63,5.58,3.54
51605,51606,0.7,Premium,I,VS1,62.4,59.0,2394,5.64,5.55,3.49
51606,51607,0.7,Fair,F,SI2,65.1,52.0,2394,5.64,5.57,3.65
51607,51608,0.75,Premium,F,SI2,60.5,58.0,2394,5.91,5.86,3.56
51608,51609,0.7,Premium,F,SI1,60.1,56.0,2394,5.84,5.78,3.49
51609,51610,0.79,Very Good,G,SI1,60.9,63.0,2394,5.89,5.84,3.57
51610,51611,0.7,Premium,F,SI1,60.8,56.0,2394,5.72,5.66,3.46
51611,51612,0.7,Ideal,F,SI2,65.0,53.0,2394,5.61,5.56,3.63
51612,51613,0.73,Very Good,E,SI2,62.1,58.0,2395,5.75,5.81,3.59
51613,51614,0.73,Very Good,E,SI2,59.3,57.0,2395,5.88,5.95,3.51
51614,51615,0.53,Very Good,F,IF,59.6,58.0,2395,5.28,5.32,3.16
51615,51616,0.71,Very Good,H,VS2,62.6,59.0,2395,5.66,5.68,3.55
51616,51617,0.58,Ideal,F,VVS2,61.8,56.0,2395,5.36,5.39,3.32
51617,51618,0.7,Fair,H,VS1,59.6,66.0,2395,5.8,5.74,3.44
51618,51619,0.76,Very Good,H,SI1,62.6,58.0,2396,5.76,5.84,3.63
51619,51620,0.72,Very Good,H,VS2,62.9,58.0,2396,5.7,5.75,3.6
51620,51621,0.72,Very Good,G,SI1,62.8,60.0,2396,5.78,5.68,3.6
51621,51622,0.71,Good,F,SI1,66.2,55.0,2396,5.49,5.53,3.65
51622,51623,0.93,Premium,F,I1,61.3,59.0,2396,6.27,6.22,3.83
51623,51624,0.7,Very Good,E,SI1,59.6,63.0,2396,5.72,5.65,3.39
51624,51625,1.05,Fair,I,I1,61.8,66.0,2396,6.48,6.37,3.97
51625,51626,0.7,Premium,E,SI1,61.2,62.0,2396,6.65,5.73,3.48
51626,51627,1.21,Fair,I,I1,65.0,58.0,2396,6.65,6.59,4.3
51627,51628,0.7,Premium,E,SI1,61.8,59.0,2396,5.63,5.57,3.46
51628,51629,0.72,Fair,G,VS1,66.4,57.0,2396,5.6,5.51,3.69
51629,51630,0.71,Very Good,F,SI2,63.2,57.0,2397,5.66,5.7,3.59
51630,51631,0.31,Premium,E,SI1,59.2,60.0,544,4.36,4.42,2.6
51631,51632,0.31,Good,E,SI1,63.4,55.0,544,4.31,4.33,2.74
51632,51633,0.31,Very Good,E,SI1,60.1,61.0,544,4.35,4.4,2.63
51633,51634,0.31,Very Good,H,VS1,61.4,61.0,544,4.33,4.36,2.67
51634,51635,0.31,Very Good,H,VS1,61.7,61.0,544,4.31,4.34,2.67
51635,51636,0.31,Ideal,G,VS2,62.4,54.0,544,4.36,4.39,2.73
51636,51637,0.31,Premium,H,VS1,59.7,58.0,544,4.41,4.43,2.64
51637,51638,0.31,Good,H,VS1,63.1,57.0,544,4.31,4.34,2.73
51638,51639,0.31,Ideal,G,VS2,61.6,54.0,544,4.39,4.41,2.71
51639,51640,0.31,Ideal,G,VS2,61.4,57.0,544,4.35,4.45,2.7
51640,51641,0.31,Ideal,G,VS2,62.2,56.0,544,4.31,4.34,2.69
51641,51642,0.31,Good,G,VS2,63.1,58.0,544,4.3,4.35,2.73
51642,51643,0.31,Premium,G,VS2,59.9,59.0,544,4.38,4.4,2.63
51643,51644,0.31,Good,E,SI1,63.2,59.0,544,4.24,4.31,2.7
51644,51645,0.31,Premium,G,VS2,62.2,59.0,544,4.3,4.35,2.69
51645,51646,0.31,Ideal,I,VVS2,61.6,57.0,544,4.35,4.39,2.69
51646,51647,0.26,Very Good,G,VVS1,61.4,56.0,545,4.13,4.15,2.54
51647,51648,0.26,Very Good,G,VVS1,61.2,56.0,545,4.1,4.13,2.52
51648,51649,0.26,Very Good,G,VVS1,61.6,56.0,545,4.14,4.17,2.55
51649,51650,0.26,Very Good,G,VVS1,61.8,57.0,545,4.06,4.1,2.52
51650,51651,0.35,Very Good,H,VS2,59.8,62.0,545,4.57,4.63,2.75
51651,51652,0.26,Ideal,G,VVS2,62.0,56.0,545,4.12,4.15,2.56
51652,51653,0.26,Ideal,G,VVS2,61.4,56.0,545,4.11,4.14,2.53
51653,51654,0.26,Ideal,G,VVS2,62.3,56.0,545,4.07,4.1,2.54
51654,51655,0.26,Ideal,H,VVS1,62.2,55.0,545,4.09,4.11,2.55
51655,51656,0.3,Ideal,G,VS2,61.8,54.0,545,4.34,4.37,2.69
51656,51657,0.3,Ideal,G,VS2,62.3,58.0,545,4.26,4.28,2.66
51657,51658,0.3,Ideal,G,VS2,62.0,54.0,545,4.33,4.35,2.69
51658,51659,0.3,Ideal,G,VS2,61.2,55.0,545,4.35,4.38,2.67
51659,51660,0.3,Ideal,G,VS2,61.6,58.0,545,4.27,4.3,2.64
51660,51661,0.71,Very Good,E,SI2,62.7,59.0,2397,5.7,5.75,3.59
51661,51662,0.71,Ideal,I,VS1,61.6,54.7,2397,5.71,5.85,3.54
51662,51663,0.73,Ideal,I,VS1,60.7,56.0,2397,5.85,5.81,3.54
51663,51664,0.7,Very Good,I,VVS2,63.1,57.0,2398,5.63,5.68,3.57
51664,51665,0.7,Very Good,I,VS1,62.4,56.0,2398,5.65,5.69,3.54
51665,51666,0.55,Ideal,G,IF,62.0,55.0,2398,5.25,5.29,3.27
51666,51667,0.7,Ideal,H,VS2,62.4,56.0,2398,5.63,5.72,3.54
51667,51668,0.7,Ideal,I,VS1,62.4,56.0,2398,5.66,5.68,3.54
51668,51669,0.7,Ideal,I,VS1,62.1,57.0,2398,5.69,5.71,3.54
51669,51670,0.7,Ideal,F,SI2,62.1,57.0,2398,5.65,5.69,3.52
51670,51671,0.72,Ideal,E,SI2,62.3,54.0,2398,5.75,5.78,3.59
51671,51672,0.72,Ideal,E,SI2,61.9,55.0,2398,5.76,5.78,3.57
51672,51673,0.7,Ideal,E,SI2,61.9,57.0,2398,5.66,5.69,3.51
51673,51674,0.71,Ideal,E,SI2,61.2,57.0,2398,5.74,5.82,3.54
51674,51675,0.67,Good,F,VVS2,63.8,61.0,2398,5.46,5.54,3.52
51675,51676,0.72,Premium,H,SI1,62.7,59.0,2398,5.73,5.69,3.58
51676,51677,0.71,Premium,H,VS1,62.8,58.0,2398,5.7,5.67,3.57
51677,51678,0.72,Premium,H,SI1,62.5,57.0,2398,5.73,5.67,3.56
51678,51679,0.72,Ideal,H,SI1,58.9,56.0,2398,5.91,5.88,3.47
51679,51680,0.74,Premium,G,SI2,62.5,56.0,2398,5.81,5.75,3.61
51680,51681,0.72,Premium,H,SI1,61.5,56.0,2398,5.8,5.77,3.56
51681,51682,0.72,Good,H,SI1,63.7,59.0,2398,5.68,5.63,3.6
51682,51683,0.74,Premium,G,SI2,63.0,56.0,2398,5.77,5.75,3.63
51683,51684,1.0,Fair,G,I1,64.9,56.0,2398,6.2,6.14,4.01
51684,51685,0.74,Very Good,G,SI2,63.3,57.0,2398,5.73,5.7,3.62
51685,51686,0.55,Very Good,E,VVS2,60.4,56.0,2399,5.36,5.38,3.24
51686,51687,0.76,Ideal,I,SI1,61.6,54.0,2399,5.86,5.92,3.63
51687,51688,0.55,Ideal,G,IF,60.6,56.0,2399,5.31,5.33,3.22
51688,51689,0.56,Ideal,G,IF,62.0,56.0,2399,5.33,5.28,3.29
51689,51690,0.7,Very Good,H,VS1,60.3,63.0,2399,5.77,5.73,3.47
51690,51691,0.62,Premium,G,VVS2,59.2,59.0,2399,5.58,5.56,3.3
51691,51692,0.7,Fair,F,VS1,55.9,62.0,2399,5.94,5.83,3.29
51692,51693,0.76,Premium,E,SI2,60.0,59.0,2399,5.94,5.9,3.55
51693,51694,0.76,Ideal,I,SI1,61.8,57.0,2399,5.89,5.83,3.62
51694,51695,0.71,Very Good,I,VVS2,59.5,60.0,2400,5.82,5.87,3.48
51695,51696,0.7,Very Good,H,VS1,60.1,61.0,2400,5.74,5.81,3.47
51696,51697,0.7,Very Good,F,VS2,61.4,57.0,2400,5.73,5.76,3.53
51697,51698,0.7,Very Good,F,VS2,60.5,57.0,2400,5.74,5.79,3.49
51698,51699,0.78,Ideal,I,VS2,60.9,57.0,2400,5.92,5.97,3.62
51699,51700,0.7,Very Good,F,VS2,62.2,56.0,2400,5.7,5.74,3.56
51700,51701,0.7,Very Good,F,VS2,62.4,59.0,2400,5.64,5.71,3.54
51701,51702,0.7,Very Good,F,VS2,62.9,56.0,2400,5.66,5.73,3.58
51702,51703,0.7,Very Good,F,VS2,60.3,59.0,2400,5.76,5.79,3.48
51703,51704,0.7,Very Good,F,VS2,62.1,58.0,2400,5.68,5.72,3.54
51704,51705,0.7,Very Good,F,VS2,61.2,56.0,2400,5.72,5.78,3.52
51705,51706,0.7,Very Good,F,VS2,58.9,57.0,2400,5.79,5.85,3.43
51706,51707,0.58,Very Good,D,VVS2,63.0,56.0,2400,5.28,5.35,3.35
51707,51708,0.71,Ideal,G,SI1,61.2,58.0,2400,5.77,5.79,3.54
51708,51709,0.8,Fair,G,SI2,67.1,56.0,2400,5.76,5.73,3.85
51709,51710,0.58,Ideal,F,VS2,61.8,57.0,2401,5.39,5.35,3.32
51710,51711,0.72,Very Good,I,VS1,60.7,56.0,2401,5.78,5.82,3.52
51711,51712,0.7,Very Good,F,SI1,63.5,56.0,2401,5.58,5.66,3.57
51712,51713,0.78,Very Good,G,SI2,63.7,55.9,2401,5.82,5.85,3.72
51713,51714,0.72,Very Good,E,SI2,62.2,59.0,2401,5.72,5.79,3.58
51714,51715,0.7,Very Good,F,SI1,62.9,59.0,2401,5.62,5.67,3.55
51715,51716,0.7,Very Good,F,SI1,61.3,59.0,2401,5.68,5.74,3.5
51716,51717,0.7,Good,F,SI1,61.6,65.0,2401,5.71,5.66,3.5
51717,51718,0.7,Good,F,SI1,57.2,63.0,2401,5.84,5.87,3.35
51718,51719,0.7,Premium,F,SI1,62.2,59.0,2401,5.69,5.73,3.55
51719,51720,0.7,Good,F,SI1,63.8,60.0,2401,5.6,5.63,3.58
51720,51721,0.7,Good,F,VS1,64.0,56.0,2401,5.6,5.65,3.6
51721,51722,0.77,Ideal,F,SI2,61.7,56.0,2401,5.91,5.96,3.66
51722,51723,0.7,Ideal,F,SI1,61.8,55.0,2401,5.71,5.75,3.54
51723,51724,0.7,Very Good,F,SI1,59.8,59.0,2401,5.74,5.8,3.45
51724,51725,0.7,Ideal,D,SI2,60.3,56.0,2401,5.73,5.77,3.47
51725,51726,0.7,Premium,F,SI1,61.9,59.0,2401,5.69,5.71,3.53
51726,51727,0.7,Good,F,SI1,63.2,57.0,2401,5.62,5.68,3.57
51727,51728,0.72,Ideal,E,SI2,61.3,55.0,2401,5.75,5.84,3.55
51728,51729,0.78,Fair,G,SI2,64.9,55.2,2401,5.75,5.82,3.76
51729,51730,0.58,Ideal,F,VVS2,61.9,56.0,2401,5.38,5.35,3.32
51730,51731,0.73,Fair,G,VS2,60.1,65.0,2401,5.91,5.81,3.52
51731,51732,0.71,Fair,H,VS1,66.4,62.0,2401,5.54,5.49,3.66
51732,51733,0.71,Premium,H,VS1,61.7,56.0,2401,5.81,5.67,3.54
51733,51734,0.58,Ideal,F,VVS2,62.5,56.0,2401,5.34,5.29,3.32
51734,51735,0.58,Premium,D,VS1,59.2,60.0,2401,5.46,5.41,3.22
51735,51736,0.73,Very Good,G,SI1,61.5,59.0,2402,5.76,5.81,3.56
51736,51737,0.57,Ideal,F,VVS2,61.7,56.0,2402,5.31,5.35,3.29
51737,51738,0.65,Ideal,D,VS2,61.6,57.0,2402,5.55,5.59,3.43
51738,51739,0.61,Very Good,G,VVS2,62.4,55.0,2403,5.44,5.47,3.4
51739,51740,0.7,Very Good,F,SI1,59.7,56.9,2403,5.73,5.86,3.46
51740,51741,0.76,Ideal,F,SI2,61.9,57.0,2403,5.87,5.9,3.64
51741,51742,0.81,Premium,F,SI1,59.4,60.0,2403,6.11,6.07,3.62
51742,51743,0.71,Very Good,F,SI1,61.9,57.0,2404,5.72,5.79,3.56
51743,51744,0.72,Very Good,F,SI1,62.2,59.0,2404,5.72,5.76,3.57
51744,51745,0.56,Ideal,E,VVS2,61.0,56.0,2404,5.32,5.36,3.26
51745,51746,0.63,Good,H,IF,59.3,62.0,2404,5.66,5.7,3.37
51746,51747,0.76,Ideal,H,SI2,61.7,56.0,2404,5.88,5.86,3.62
51747,51748,0.71,Ideal,E,SI1,61.9,56.0,2404,5.76,5.71,3.55
51748,51749,0.7,Very Good,I,VS1,61.4,57.0,2405,5.71,5.74,3.52
51749,51750,0.78,Very Good,H,SI2,62.6,59.0,2405,5.81,5.85,3.65
51750,51751,0.82,Premium,I,SI1,62.6,57.0,2405,5.98,5.94,3.73
51751,51752,0.7,Ideal,E,SI2,60.6,56.0,2405,5.73,5.78,3.49
51752,51753,0.7,Good,E,SI2,60.7,61.0,2405,5.69,5.71,3.46
51753,51754,0.72,Premium,G,VS2,62.3,59.0,2405,5.77,5.69,3.57
51754,51755,0.65,Very Good,F,VS1,59.3,56.0,2406,5.64,5.76,3.37
51755,51756,0.7,Premium,H,VVS1,60.9,60.0,2406,5.76,5.71,3.49
51756,51757,0.62,Ideal,F,VS1,62.0,54.0,2406,5.46,5.5,3.4
51757,51758,0.65,Good,E,VS2,57.8,61.2,2406,5.72,5.78,3.32
51758,51759,0.65,Good,F,VS1,61.7,60.3,2406,5.53,5.57,3.42
51759,51760,0.7,Ideal,E,SI1,62.4,55.0,2407,5.69,5.64,3.54
51760,51761,0.7,Premium,E,SI1,61.9,59.0,2407,5.74,5.66,3.53
51761,51762,0.53,Ideal,D,VVS2,62.2,56.0,2407,5.19,5.23,3.24
51762,51763,0.53,Ideal,E,VVS1,61.7,57.0,2407,5.17,5.21,3.2
51763,51764,0.7,Good,E,SI1,63.6,62.0,2407,5.6,5.57,3.55
51764,51765,0.7,Very Good,F,SI1,60.3,59.0,2409,5.73,5.82,3.48
51765,51766,0.7,Very Good,F,SI1,61.1,57.0,2409,5.7,5.73,3.49
51766,51767,0.7,Very Good,D,SI1,61.0,59.0,2409,5.67,5.7,3.47
51767,51768,0.7,Ideal,F,SI1,62.2,56.0,2409,5.68,5.7,3.54
51768,51769,0.7,Ideal,F,SI1,62.1,55.0,2409,5.68,5.72,3.54
51769,51770,0.7,Good,F,SI1,58.7,60.0,2409,5.75,5.81,3.39
51770,51771,0.73,Very Good,E,SI2,63.3,57.0,2409,5.72,5.69,3.61
51771,51772,0.8,Premium,H,SI2,61.6,59.0,2409,5.92,5.86,3.63
51772,51773,0.71,Premium,F,SI2,59.6,59.0,2409,5.79,5.75,3.44
51773,51774,0.73,Premium,E,SI2,60.8,60.0,2409,5.87,5.78,3.54
51774,51775,0.72,Ideal,H,SI2,61.3,55.0,2410,5.78,5.81,3.55
51775,51776,0.74,Ideal,F,SI2,61.6,55.0,2410,5.81,5.87,3.6
51776,51777,0.7,Ideal,F,SI1,62.6,55.0,2410,5.67,5.7,3.56
51777,51778,0.71,Premium,E,SI2,59.0,60.0,2410,5.9,5.87,3.47
51778,51779,0.61,Very Good,G,IF,63.0,58.0,2411,5.36,5.43,3.4
51779,51780,0.7,Good,F,SI2,64.1,59.0,2411,5.58,5.53,3.56
51780,51781,0.7,Very Good,I,VS1,63.1,57.0,2411,5.67,5.59,3.55
51781,51782,0.6,Ideal,G,VVS2,61.6,55.0,2413,5.44,5.47,3.36
51782,51783,0.8,Very Good,I,VS2,63.3,55.0,2414,5.88,5.93,3.74
51783,51784,0.81,Fair,I,VS2,64.6,59.0,2414,5.83,5.78,3.75
51784,51785,0.7,Ideal,G,SI1,61.9,56.0,2414,5.66,5.71,3.52
51785,51786,0.72,Fair,D,VS2,65.4,56.0,2414,5.68,5.6,3.69
51786,51787,0.7,Premium,F,SI1,60.8,58.0,2415,5.78,5.74,3.5
51787,51788,0.74,Premium,F,SI1,60.7,59.0,2415,5.85,5.82,3.54
51788,51789,0.7,Fair,H,VS1,65.8,56.0,2415,5.54,5.49,3.63
51789,51790,0.7,Ideal,G,SI1,60.9,57.0,2415,5.79,5.77,3.52
51790,51791,0.7,Very Good,I,VVS2,63.4,59.0,2415,5.6,5.57,3.54
51791,51792,0.7,Very Good,I,VVS2,63.3,55.0,2415,5.67,5.61,3.57
51792,51793,0.7,Good,E,VS2,64.2,60.0,2415,5.64,5.58,3.6
51793,51794,0.7,Very Good,I,VVS2,60.1,63.0,2415,5.81,5.74,3.47
51794,51795,0.7,Ideal,F,SI1,62.0,55.0,2415,5.72,5.7,3.54
51795,51796,0.7,Premium,E,VS2,63.0,61.0,2415,5.64,5.51,3.51
51796,51797,0.7,Good,F,VS2,63.9,53.0,2415,5.65,5.61,3.6
51797,51798,0.7,Premium,D,VS2,61.3,58.0,2415,5.72,5.67,3.48
51798,51799,0.7,Premium,G,SI1,62.6,60.0,2415,5.61,5.57,3.5
51799,51800,0.75,Premium,D,SI2,60.6,56.0,2415,5.94,5.9,3.59
51800,51801,0.7,Premium,H,VS2,60.7,59.0,2415,5.68,5.66,3.44
51801,51802,0.7,Very Good,H,VS2,63.4,60.0,2415,5.61,5.59,3.55
51802,51803,0.7,Premium,I,VVS2,62.4,61.0,2415,5.75,5.6,3.54
51803,51804,0.7,Ideal,D,SI2,62.0,57.0,2415,5.68,5.65,3.51
51804,51805,0.7,Premium,G,SI1,60.5,57.0,2415,5.75,5.68,3.46
51805,51806,0.75,Premium,G,SI1,60.4,58.0,2415,5.88,5.84,3.54
51806,51807,0.71,Very Good,F,SI1,63.0,55.0,2416,5.65,5.71,3.58
51807,51808,0.71,Good,E,VS2,63.2,57.0,2416,5.63,5.66,3.56
51808,51809,0.72,Ideal,E,SI1,60.9,57.0,2416,5.83,5.86,3.56
51809,51810,0.71,Ideal,D,SI2,62.3,56.0,2416,5.68,5.72,3.55
51810,51811,0.71,Ideal,D,SI2,61.5,55.0,2416,5.72,5.8,3.54
51811,51812,0.71,Ideal,F,SI1,61.6,56.0,2416,5.71,5.75,3.53
51812,51813,1.01,Ideal,I,I1,61.6,56.0,2416,6.45,6.43,3.97
51813,51814,0.7,Ideal,I,SI1,62.8,56.0,2417,5.63,5.68,3.55
51814,51815,0.76,Very Good,H,SI2,59.8,58.0,2418,5.94,5.96,3.56
51815,51816,0.72,Premium,H,VS2,61.6,57.0,2418,5.84,5.78,3.58
51816,51817,0.64,Ideal,F,VS2,62.3,56.0,2419,5.51,5.53,3.44
51817,51818,0.64,Ideal,F,VS2,61.1,56.0,2419,5.57,5.59,3.41
51818,51819,0.5,Ideal,F,IF,61.2,57.0,2419,5.11,5.15,3.14
51819,51820,0.51,Premium,E,VVS2,59.3,59.0,2419,5.25,5.17,3.09
51820,51821,0.72,Ideal,I,VVS2,62.2,54.0,2420,5.73,5.78,3.58
51821,51822,0.71,Good,E,SI1,63.1,59.0,2420,5.62,5.75,3.59
51822,51823,0.71,Very Good,E,SI1,62.0,55.0,2420,5.72,5.76,3.56
51823,51824,0.79,Premium,H,SI1,63.0,54.0,2420,5.9,5.86,3.69
51824,51825,0.72,Ideal,G,SI2,61.5,55.0,2420,5.79,5.82,3.57
51825,51826,0.64,Ideal,H,IF,60.5,57.0,2420,5.58,5.62,3.39
51826,51827,0.7,Very Good,I,VVS1,60.9,60.0,2421,5.68,5.71,3.47
51827,51828,0.7,Very Good,H,VS1,59.5,60.0,2421,5.74,5.76,3.42
51828,51829,0.7,Very Good,E,SI1,63.1,56.0,2421,5.62,5.69,3.57
51829,51830,0.7,Ideal,F,SI2,61.4,55.0,2421,5.73,5.77,3.53
51830,51831,0.7,Good,H,VS1,59.4,62.0,2421,5.71,5.74,3.4
51831,51832,0.72,Good,F,SI1,63.6,55.0,2421,5.71,5.64,3.61
51832,51833,0.58,Ideal,D,VVS2,63.0,56.0,2421,5.35,5.28,3.35
51833,51834,0.7,Very Good,H,VS1,62.1,56.0,2422,5.65,5.68,3.52
51834,51835,0.76,Very Good,G,SI2,62.0,57.0,2422,5.82,5.86,3.62
51835,51836,0.72,Ideal,F,SI2,62.0,55.0,2422,5.76,5.79,3.58
51836,51837,0.72,Ideal,F,SI2,61.2,54.0,2422,5.81,5.86,3.57
51837,51838,0.72,Very Good,G,VS1,63.5,55.0,2422,5.75,5.68,3.63
51838,51839,0.78,Ideal,I,VS2,60.9,57.0,2422,5.97,5.92,3.62
51839,51840,0.9,Fair,I,SI2,67.7,61.0,2422,6.04,5.86,4.03
51840,51841,0.71,Very Good,H,VS1,62.6,58.0,2423,5.72,5.75,3.59
51841,51842,0.74,Very Good,G,SI2,63.8,56.0,2423,5.7,5.74,3.65
51842,51843,0.71,Very Good,E,SI2,62.2,58.0,2423,5.65,5.7,3.53
51843,51844,0.74,Ideal,G,SI2,62.7,56.0,2423,5.75,5.8,3.62
51844,51845,0.71,Ideal,G,SI1,61.4,55.0,2423,5.75,5.79,3.54
51845,51846,0.7,Good,F,SI1,63.8,60.0,2423,5.63,5.6,3.58
